Week,Mean_cases_per_100k,Median_cases_per_100k,Mode_cases_per_100k,Mean_deaths_per_100k,Median_deaths_per_100k,Mode_deaths_per_100k
2022-02-14/2022-02-20,46.37615043613816,46.49878459330733,0.0,0.797122021599554,0.8584391001841352,0.0
2022-02-21/2022-02-27,23.57301021140562,21.6040506879674,0.0,0.8720651176473755,1.0492033446694986,0.0
2022-02-28/2022-03-06,17.223286073535665,18.504131715080245,0.0,0.47009760248178833,0.6676748556987718,0.0
2022-03-07/2022-03-13,12.624505179692083,12.542749074912642,0.0,0.5314146810663695,0.6676748556987718,0.0
2022-03-14/2022-03-20,6.860699792741461,6.915203862594422,0.0,0.6472358295039115,0.6199837945774309,0.0
2022-03-21/2022-03-27,7.0514640372268245,6.962894923715763,0.0,0.4155935326288273,0.4292195500920676,0.0
2022-03-28/2022-04-03,5.07569150505699,4.435268684284699,0.0,0.49734963740826876,0.6199837945774309,0.0
2022-04-04/2022-04-10,6.7448786443039195,5.4844720289541975,0.0,0.5518537072612297,0.6676748556987718,0.0
2022-04-11/2022-04-17,6.077203788605147,7.249041290443808,0.0,0.340650436581006,0.4292195500920676,0.0
2022-04-18/2022-04-24,8.073415346969842,9.013610551933418,0.0,0.21801627941184387,0.28614636672804505,0.0
2022-04-25/2022-05-01,8.931854447153977,11.2073993635151,0.0,0.3883414977023469,0.4292195500920676,0.0
2022-05-02/2022-05-08,10.975757066640014,11.684309974728507,0.0,0.3883414977023469,0.4292195500920676,0.0
2022-05-09/2022-05-15,14.968180183369407,16.88263563695466,0.0,0.34746344531262613,0.3338374278493859,0.0
2022-05-16/2022-05-22,21.794814932452766,26.373156800101487,0.0,0.4632845937501682,0.5722927334560901,0.0
2022-05-23/2022-05-29,30.869742562970767,37.81901146922329,0.0,0.7017398993568724,0.7630569779414536,0.0
2022-05-30/2022-06-05,32.44354757997501,26.42084786122283,0.0,0.32021141038614565,0.28614636672804505,0.0
2022-06-06/2022-06-12,42.49954846784631,46.97569520452073,0.0,0.32702441911776575,0.23845530560670422,0.0
2022-06-13/2022-06-19,45.967369912240954,52.03094768338286,0.0,0.06813008731620121,0.0953821222426817,0.0
2022-06-20/2022-06-26,45.2724430216157,43.923467292754914,0.0,0.14988619209564266,0.0,0.0
2022-06-27/2022-07-03,43.732703048269556,39.5835807307129,0.0,0.27933335799642495,0.23845530560670422,0.0
2022-07-04/2022-07-10,42.15889803126531,29.473075772988643,0.0,0.11582114843754206,0.14307318336402253,0.0
2022-07-11/2022-07-17,45.76297965029236,37.10364555240318,0.0,0.6336098120406712,0.7630569779414536,0.0
2022-07-18/2022-07-24,46.471532558380844,49.5033214439518,0.0,0.9197561787687162,1.0492033446694986,0.0
2022-07-25/2022-07-31,45.21793895176274,49.980232055165196,0.0,0.37471548023910667,0.4292195500920676,0.0
2022-08-01/2022-08-07,37.86670253034463,41.6819874200519,0.0,0.24526831433832433,0.28614636672804505,0.0
2022-08-08/2022-08-14,32.859141112603844,38.00977571370865,0.0,0.2043902619486036,0.23845530560670422,0.0
2022-08-15/2022-08-21,27.71531952023065,29.902295323080708,0.0,0.23845530560670422,0.23845530560670422,0.0
2022-08-22/2022-08-28,25.30351442923713,27.27928696140696,0.0,0.35427645404424624,0.3338374278493859,0.0
2022-08-29/2022-09-04,20.043871688426396,20.554847343297904,0.0,0.47691061121340844,0.6199837945774309,0.0
2022-09-05/2022-09-11,11.922765280335211,12.018147402577892,0.0,0.0953821222426817,0.0953821222426817,0.0
