Week,Mean_cases_per_100k,Median_cases_per_100k,Mode_cases_per_100k,Mean_deaths_per_100k,Median_deaths_per_100k,Mode_deaths_per_100k
2020-12-07/2020-12-13,82.46799373612431,85.48268334460982,48.79622980134772,1.006442530832854,1.266169635563913,0.12986355236552954
2020-12-14/2020-12-20,66.34636130674643,74.99620149109332,0.0,0.9507867226761985,1.0713743070156185,0.0
2020-12-21/2020-12-27,65.57645596057937,70.97043136776189,0.0,0.8904929305064883,1.1038401951070012,0.0
2020-12-28/2021-01-03,69.66715786009354,59.250245766772856,23.70009830670914,1.0342704349111815,0.584385985644883,0.16232944045691192
2021-01-04/2021-01-10,77.6537663305736,84.44377492568559,0.0,1.2151518114203121,1.2337037474725305,0.0
2021-01-11/2021-01-17,59.352281415060055,53.24405646986711,0.0,1.4006711719424971,1.0713743070156185,0.0
2021-01-18/2021-01-24,42.6555389680634,48.504036808525285,0.0,1.1038401951070012,0.38959065709658863,0.0
2021-01-25/2021-01-31,34.033526687794854,32.9853423008445,0.0,1.1038401951070012,1.3960331879294425,0.0
2021-02-01/2021-02-07,26.348387178163332,28.60244740850788,0.0,1.1502200352375473,1.266169635563913,0.0
2021-02-08/2021-02-14,17.457371825137614,17.726374897894782,0.0,0.7930952662323411,0.844113090375942,0.0
2021-02-15/2021-02-21,14.331370600338795,11.785117377171805,0.0,0.8162851862976143,0.4869883213707358,0.0
2021-02-22/2021-02-28,12.65242038761302,14.83691085776175,0.0,0.3988666251226979,0.45452243327935343,0.0
2021-03-01/2021-03-07,9.967027644054394,12.207173922359777,0.0,0.35712476900520623,0.4869883213707358,0.0
2021-03-08/2021-03-14,15.26824337097583,13.603207110289219,0.0,0.3710387210443701,0.422056545187971,0.0
2021-03-15/2021-03-21,7.5552759572659856,8.31126735139389,0.0,0.23653718466578597,0.12986355236552954,0.0
2021-03-22/2021-03-28,9.178570361835105,11.200731391526922,0.35712476900520623,0.28755500880938684,0.2597271047310591,0.0
2021-03-29/2021-04-04,9.526419162814204,8.960585113221539,0.0,0.1716054084830212,0.09739766427414716,0.0
2021-04-05/2021-04-11,38.606578924666714,14.67458141730484,5.389337423169476,0.7930952662323411,0.2921929928224415,0.2921929928224415
2021-04-12/2021-04-18,10.254582652863778,12.824025796096043,0.0,0.15305347243080267,0.19479532854829432,0.0
2021-04-19/2021-04-25,12.0819483540073,14.15512720784272,0.0,0.2643650887441137,0.2921929928224415,0.0
2021-04-26/2021-05-02,12.049482465915919,13.148684677009866,0.0,0.19479532854829432,0.16232944045691192,0.35712476900520623
2021-05-03/2021-05-09,11.78975536118486,12.79155990800466,0.0,0.15769145644385732,0.22726121663967672,0.0
2021-05-10/2021-05-16,11.86860108940679,14.15512720784272,0.0,0.14841548841774804,0.19479532854829432,0.0
2021-05-17/2021-05-23,8.408665015668038,9.80469820359748,0.0,0.10203564828720178,0.09739766427414716,0.0
2021-05-24/2021-05-30,6.474625682224258,7.532086037200713,0.0,0.15769145644385732,0.22726121663967672,0.0
2021-05-31/2021-06-06,7.624845717461805,11.363060831983834,0.0,0.06493177618276477,0.032465888091382386,0.0
2021-06-07/2021-06-13,8.107196054819486,8.506062679942184,0.0,0.10203564828720178,0.09739766427414716,0.0
2021-06-14/2021-06-20,8.046902262649777,9.609902875049185,0.0,0.12522556835247492,0.12986355236552954,0.0
2021-06-21/2021-06-27,12.703438211756621,14.512251976847926,0.0,0.08348371223498328,0.032465888091382386,0.0
2021-06-28/2021-07-04,14.605011657109019,17.628977233620635,0.0,0.1391395203916388,0.09739766427414716,0.0
2021-07-05/2021-07-11,15.347089099197758,14.70704730539622,0.0,0.1066736323002564,0.06493177618276477,0.0
2021-07-12/2021-07-18,23.301231681586444,27.75833431813194,0.0,0.1762433924960758,0.19479532854829432,0.0
2021-07-19/2021-07-25,27.582090925635864,30.582866582082204,0.0,0.27364105677022293,0.09739766427414716,0.0
2021-07-26/2021-08-01,34.12628636805594,38.27728205973983,0.0,0.44060848124018953,0.5519200975535006,0.0
2021-08-02/2021-08-08,33.268259325640834,36.84878298371901,0.0,0.4313325132140803,0.35712476900520623,0.0
2021-08-09/2021-08-15,35.026055266588536,36.52412410280518,0.0,0.7188875220234671,0.7791813141931773,0.0
2021-08-16/2021-08-22,35.12809091487574,39.18632692629854,0.0,0.5565580815665552,0.6817836499190301,0.0
2021-08-23/2021-08-29,36.449916358596305,36.91371475990177,0.0,0.7096115539973579,0.7791813141931773,0.0
2021-08-30/2021-09-05,37.27083952890698,40.322633009496926,0.0,0.6956976019581939,0.844113090375942,0.0
2021-09-06/2021-09-12,33.8851111993771,36.19946522189136,0.0,0.5519200975535005,0.6817836499190301,0.0
2021-09-13/2021-09-19,38.045382859087105,44.18607369237142,0.0,0.6632317138668116,0.844113090375942,0.0
2021-09-20/2021-09-26,29.645993811445173,34.18658016022565,0.0,0.7884572822192865,1.0389084189242364,0.0
2021-09-27/2021-10-03,27.053360748147636,29.28423105842691,0.0,0.7003355859712486,0.9090448665587069,0.0
2021-10-04/2021-10-10,64.53754754165513,8.668392120399096,0.0,0.5519200975535005,0.7142495380104125,0.0
2021-10-11/2021-10-17,22.15564963036195,22.953382880607347,0.0,0.6354038097884838,0.7142495380104125,0.0
2021-10-18/2021-10-24,21.594453564782338,23.245575873429786,0.0,0.4684363853185173,0.4869883213707358,0.0
2021-10-25/2021-10-31,16.905451727584115,22.271599230688317,0.0,0.5009022734098997,0.7467154261017948,0.0
2021-11-01/2021-11-07,27.09046462025207,27.49860721340088,0.0,0.38031468907047933,0.38959065709658863,0.0
2021-11-08/2021-11-14,21.86809462155256,21.330088476038227,0.0,0.4452464652532441,0.38959065709658863,0.0
2021-11-15/2021-11-21,22.05361398207475,23.083246432972878,0.0,0.510178241436009,0.5194542094621182,0.0
2021-11-22/2021-11-28,14.56790778500458,0.0,0.0,0.25045113670494984,0.0,0.0
2021-11-29/2021-12-05,24.933802054181673,27.36874366103535,0.0,0.4498844492662988,0.4869883213707358,0.0
2021-12-06/2021-12-12,22.874537152385418,22.920916992515963,0.0,0.5519200975535006,0.5194542094621182,0.0
2021-12-13/2021-12-19,24.136068803936276,27.173948332487054,0.0,0.41278057716186173,0.4869883213707358,0.0
2021-12-20/2021-12-26,27.795438190236375,37.822759626460474,0.0,0.3988666251226979,0.32465888091382383,0.0
2021-12-27/2022-01-02,55.20128572337617,58.6009280049452,0.0,0.2597271047310591,0.09739766427414716,0.0
2022-01-03/2022-01-09,128.52317498575675,94.21600724119168,0.0,0.4174185611749164,0.2597271047310591,0.0
2022-01-10/2022-01-16,203.50082454079782,203.56111833296754,0.0,0.5426441295273913,0.6817836499190301,0.0
2022-01-17/2022-01-23,193.57090076884788,168.33562975381767,0.0,0.5055402574229543,0.6817836499190301,0.0
2022-01-24/2022-01-30,155.7574171104135,142.62264638544283,0.0,0.8255611543237235,1.2012378593811481,0.0
2022-01-31/2022-02-06,79.41620025553436,68.30822854426853,0.0,1.0667363230025642,1.2012378593811481,0.0
2022-02-07/2022-02-13,37.618688329886076,33.31000118175833,0.0,0.8858549464934337,1.1038401951070012,0.0
2022-02-14/2022-02-20,18.658609684518762,10.48648185351651,0.0,0.8023712342584502,0.6168518737362653,0.0
2022-02-21/2022-02-27,18.7467313807668,0.0,0.0,0.7235255060365217,0.0,0.0
2022-02-28/2022-03-06,15.926837100829587,8.603460344216332,0.0,0.5101782414360089,0.38959065709658863,0.0
2022-03-07/2022-03-13,14.994602314205606,17.791306674077546,0.0,0.6864216339320847,0.7791813141931773,0.0
2022-03-14/2022-03-20,76.11859362225253,0.0,0.0,0.12522556835247492,0.0,0.0
2022-03-21/2022-03-27,5.324405646986711,0.0,0.0,0.38031468907047933,0.0,0.0
2022-03-28/2022-04-03,5.370785487117257,0.0,0.0,0.2782790407832776,0.0,0.0
2022-04-04/2022-04-10,5.6026846877699885,0.0,0.0,0.2087092805874582,0.0,0.0
2022-04-11/2022-04-17,5.287301774882274,0.0,0.0,1.6928641647649385,0.0,0.0
2022-04-18/2022-04-24,5.704720336057191,0.0,0.0,0.8487510743889966,0.0,0.0
2022-04-25/2022-05-01,8.983775033286811,0.0,0.0,0.31538291288771464,0.0,0.0
2022-05-02/2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09/2022-05-15,26.02372829724951,0.0,0.0,0.2133472646005128,0.0,0.0
2022-05-16/2022-05-22,20.240162232970388,0.0,0.0,0.12058758433942028,0.0,0.0
2022-05-23/2022-05-29,28.69520708876897,0.0,0.0,0.22262323262662206,0.0,0.0
2022-05-30/2022-06-05,33.310001181758324,0.0,0.0,0.11131161631331103,0.0,0.0
2022-06-06/2022-06-12,31.2785641840404,0.0,0.0,0.18088137650913041,0.0,0.0
2022-06-13/2022-06-19,42.34015605517568,0.0,0.0,0.14841548841774804,0.0,0.0
2022-06-20/2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27/2022-07-03,70.49735699843032,0.0,0.0,0.33393484893993314,0.0,0.0
2022-07-04/2022-07-10,37.757827850277714,0.0,0.0,0.16232944045691194,0.0,0.0
2022-07-11/2022-07-17,35.81915053282088,0.0,0.0,0.31074492887465993,0.0,0.0
2022-07-18/2022-07-24,32.95751439676617,0.0,0.0,0.22262323262662206,0.0,0.0
2022-07-25/2022-07-31,136.20367651137522,0.0,0.0,0.14841548841774804,0.0,0.0
2022-08-01/2022-08-07,21.023981531176624,0.0,0.0,0.16696742446996657,0.0,0.0
2022-08-08/2022-08-14,16.18192622154759,0.0,0.0,0.18551936052218504,0.0,0.0
2022-08-15/2022-08-21,11.836135201315406,0.0,0.0,0.2597271047310591,0.0,0.0
2022-08-22/2022-08-28,11.808307297237079,0.0,0.0,0.10203564828720178,0.0,0.0
2022-08-29/2022-09-04,8.357647191524437,0.0,0.0,0.11594960032636566,0.0,0.0
2022-09-05/2022-09-11,7.675863541605406,0.0,0.0,0.07884572822192866,0.0,0.0
2022-09-12/2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19/2022-09-25,15.973216940960134,0.0,0.0,0.26900307275716834,0.0,0.0
2022-09-26/2022-10-02,2.0453509497570903,0.0,0.0,0.12058758433942028,0.0,0.0
2022-10-03/2022-10-09,4.406084812401895,0.0,0.0,0.0695697601958194,0.0,0.0
2022-10-10/2022-10-16,3.5851616420912262,0.0,0.0,0.0695697601958194,0.0,0.0
2022-10-17/2022-10-23,7.072925619908304,0.0,0.0,0.06029379216971014,0.0,0.0
2022-10-24/2022-10-30,6.8131985151772465,0.0,0.0,0.05101782414360089,0.0,0.0
2022-10-31/2022-11-06,4.990470798046778,0.0,0.0,0.0695697601958194,0.0,0.0
2022-11-07/2022-11-13,10.681277182064806,0.0,0.0,0.04637984013054626,0.0,0.0
2022-11-14/2022-11-20,9.266692058083143,0.0,0.0,0.09275968026109252,0.0,0.0
2022-11-21/2022-11-27,9.271330042096197,0.0,0.0,0.11131161631331103,0.0,0.0
2022-11-28/2022-12-04,12.188621986307558,0.0,0.0,0.027827904078327758,0.0,0.0
2022-12-05/2022-12-11,17.772754738025327,0.0,0.0,0.12522556835247492,0.0,0.0
2022-12-12/2022-12-18,13.287824197401504,0.0,0.0,0.09275968026109252,0.0,0.0
2022-12-19/2022-12-25,11.019850015017793,0.0,0.0,0.12986355236552954,0.0,0.0
2022-12-26/2023-01-01,9.081172697560959,0.0,0.0,0.2133472646005128,0.0,0.0
2023-01-02/2023-01-08,18.649333716492656,0.0,0.0,0.12522556835247492,0.0,0.0
2023-01-09/2023-01-15,-2.1798524861356747,0.0,0.0,0.2087092805874582,0.0,0.0
2023-01-16/2023-01-22,5.7139963040833,0.0,0.0,0.05101782414360089,0.0,0.0
2023-01-23/2023-01-29,6.59521326656368,0.0,0.0,0.19015734453523966,0.0,0.0
2023-01-30/2023-02-05,5.885601712566321,0.0,0.0,-0.03710387210443701,0.0,0.0
2023-02-06/2023-02-12,5.5748567836916605,0.0,0.0,0.12522556835247492,0.0,0.0
2023-02-13/2023-02-19,5.857773808487993,0.0,0.0,0.04174185611749164,0.0,0.0
2023-02-20/2023-02-26,5.101782414360089,0.0,0.0,0.03710387210443701,0.0,0.0
2023-02-27/2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06/2023-03-12,10.769398878312842,0.0,0.0,0.05101782414360089,0.0,0.0
2023-03-13/2023-03-19,7.216703124312998,0.0,0.0,0.0695697601958194,0.0,0.0
2023-03-20/2023-03-26,5.060040558242597,0.0,0.0,0.0695697601958194,0.0,0.0
2023-03-27/2023-04-02,4.628708045028517,0.0,0.0,0.02318992006527313,0.0,0.0
2023-04-03/2023-04-09,4.123167787605563,0.0,0.0,0.07420774420887402,0.0,0.0
2023-04-10/2023-04-16,3.6176275301826086,0.0,0.0,0.013913952039163879,0.0,0.0
2023-04-17/2023-04-23,3.965476331161706,0.0,0.0,0.02318992006527313,0.0,0.0
2023-04-24/2023-04-30,4.424636748454113,0.0,0.0,0.013913952039163879,0.0,0.0
2023-05-01/2023-05-07,2.9775857363810703,0.0,0.0,0.06493177618276477,0.0,0.0
2023-05-08/2023-05-14,3.3926853055494592,0.0,0.0,0.05410981348563731,0.0,0.0
2023-05-15/2023-05-21,2.569443143232263,0.0,0.0,0.027827904078327758,0.0,0.0
2023-05-22/2023-05-28,2.4905974150103343,0.0,0.0,0.04174185611749164,0.0,0.0
2023-05-29/2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12/2023-06-18,5.83458388842272,0.0,0.0,0.16696742446996657,0.0,0.0
2023-06-19/2023-06-25,1.4424130280599887,0.0,0.0,0.03710387210443701,0.0,0.0
2023-06-26/2023-07-02,1.8691075572610145,0.0,0.0,0.009275968026109253,0.0,0.0
2023-07-03/2023-07-09,2.036074981730981,0.0,0.0,0.027827904078327758,0.0,0.0
2023-07-10/2023-07-16,5.653702511913589,0.0,0.0,0.02318992006527313,0.0,0.0
2023-07-17/2023-07-23,2.42566563882757,0.0,0.0,0.018551936052218505,0.0,0.0
